Office_Level_ID,Office_Level_Name,Office_Name,Office_ID,Parent_Office_Id,Parent_Office_Name,Office_District_Id,Office_District_Name,Parent_district_Id,Parent_District_Name,Office_Address,Office_Short_Name,DT_updated,DT_created/date,DT_created/timezone_type,DT_created/timezone,Org_Office_Type,Office_Type_Id,DT_updated/date,DT_updated/timezone_type,DT_updated/timezone
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pratapgarh",3019769,3006277,Public Health Engineering,50026,Pratapgarh,50016,Jaipur,,"AEN, PHED, Sub Divi. Pratapgarh",,2018-02-09 15:04:25.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:20:00.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Jaisalmer",3065239,3005600,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"ACE, PHED, Jaisalmer",,2024-09-26 11:55:31.000000,3,Asia/Kolkata,Region Office,452,2024-10-04 13:32:37.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Gudamalani",3005995,3005947,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEPDn., PHED, Gudamalani",,2017-06-19 12:05:02.000000,3,Asia/Kolkata,Division,584,2020-08-18 13:05:36.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kotkasim",3019604,3005986,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Kotkasim",,2018-02-07 14:47:30.000000,3,Asia/Kolkata,Sub Division,582,2024-09-02 11:07:59.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Phagaliya",3064053,3006141,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi.-Phagaliya",,2024-06-28 16:25:39.000000,3,Asia/Kolkata,Sub Division,582,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-X (S) Mahesh Nagar, Jaipur",3013084,3006081,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Mahesh Nagar",,2017-11-07 16:20:24.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:50:05.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Chhoti Sarwan",3019402,3006115,Public Health Engineering,50003,Banswara,50016,Jaipur,,"AEN, PHED, Sub Divi. Chhoti Sarwan",,2018-02-02 11:57:10.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 14:13:29.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II, Barmer",3005991,3005946,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEPDn.-II, PHED, Barmer",,2017-06-19 11:57:57.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:47:14.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Revenue, Churu",3019567,3006023,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. Rev., Churu",,2018-02-07 11:41:04.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:34:05.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Anoopgarh",3061504,3005934,Public Health Engineering,50034,Anoopgarh,50016,Jaipur,,"SEC, PHED,  Circle Anoopgarh ",,2024-03-27 10:01:25.000000,3,Asia/Kolkata,Circle Office,386,,,
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle Sawai Madhopur",3005949,3005932,Public Health Engineering,50028,Sawai Madhopur,50016,Jaipur,,"SEPC, PHED, Sawai Madhopur",,2017-06-16 12:05:06.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 17:06:09.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District, Sikar",3019864,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi. Distt., Sikar",,2018-02-12 15:22:32.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:28:58.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bhiwadi",3064054,3005986,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Bhiwadi",,2024-06-28 17:31:05.000000,3,Asia/Kolkata,Sub Division,582,,,
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Pratapgarh",3006277,3006182,Public Health Engineering,50026,Pratapgarh,50016,Jaipur,,"EEDn., PHED, Pratapgarh",,2017-06-27 10:47:20.000000,3,Asia/Kolkata,Division,584,2021-02-05 16:16:45.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Mandal",3019448,3006007,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Mandal",,2018-02-05 12:42:47.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 10:35:08.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Pali",3006269,3006176,Public Health Engineering,50025,Pali,50016,Jaipur,,"EEDn., PHED Pali",,2017-06-23 10:51:28.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:50:03.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Bundi",3019511,3006150,Public Health Engineering,50009,Bundi,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Bundi",,2018-02-06 14:27:40.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:13:14.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Ajmer",3005978,3005943,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"EEPDn., PHED, Ajmer",,2017-06-16 17:44:35.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:03:34.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, PMC Division, Deshnok",3006021,3005955,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"EEPMCDn., PHED, Deshnok",,2017-06-19 15:25:53.000000,3,Asia/Kolkata,Division,584,2024-09-02 14:52:06.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Dudu",3062000,3005941,Public Health Engineering,50039,Dudu,50016,Jaipur,,"SEC, PHED,  Circle Dudu",,2024-04-26 10:07:16.000000,3,Asia/Kolkata,Circle Office,386,,,
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division (North) Barmer",3006139,3006136,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEDDn.(North), PHED, Barmer",,2017-06-21 11:59:09.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:34:23.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Raipur (Bhilwara)",3019450,3006007,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Raipur (Bhilwara)",,2018-02-05 12:43:57.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:30:10.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Jhunjhunu",3020322,3020301,Public Health Engineering,50020,Jhunjhunu,50016,Jaipur,,"PHED Laboratory, Jhunjhunu",,2018-02-20 15:31:06.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:20:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Rural Sub Division Arain",3034239,3005977,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Rural Sub Divi. Arain",,2020-01-30 13:08:48.000000,3,Asia/Kolkata,Sub Division,582,2024-08-12 12:06:49.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Production Distribution & Revenue-III, Bikaner",3006016,3005954,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"EECPD & Revenue-III, PHED, Bikaner",,2017-06-19 15:13:54.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:28:37.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Raniwara",3019637,3006206,Public Health Engineering,50018,Jalore,50016,Jaipur,,"AEN, PHED, Sub Divi. Raniwara",,2018-02-08 11:32:49.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 16:17:26.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-III Jodhpur",3006242,3006106,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEPDn.-III, PHED Jodhpur",,2017-06-22 13:19:57.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:45:33.000000,3,Asia/Kolkata
1,State,"Office of Additional Chief Engineer, (Monitoring) Public Health Engineering Department, Jaipur",3065339,3008354,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"ACE, (MON.) Jaipur",,2024-09-30 11:18:07.000000,3,Asia/Kolkata,State,1339,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Bhilwara",3019445,3006001,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Bhilwara",,2018-02-05 12:40:53.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:40:23.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Hindoli",3019512,3006150,Public Health Engineering,50009,Bundi,50016,Jaipur,,"AEN,PHED,Sub Divi. Hindoli",,2018-02-06 14:29:02.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 11:08:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District Rural, Kota",3007305,3006254,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi. Distt. Rural, Kota",,2017-07-26 12:17:18.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 11:14:54.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division (West), Bharatpur",3019455,3005999,Public Health Engineering,50006,Bharatpur,50016,Jaipur,,"AEN, PHED, Sub Divi.(West), Bharatpur",,2018-02-05 12:51:30.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 16:45:17.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kathumar",3019606,3005987,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Kathumar",,2018-02-07 14:48:31.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 13:33:00.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pandusar",3019578,3006020,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"AEN,PHED, Sub Divi. Pandusar",,2018-02-07 11:51:53.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:53:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Chomu",3013217,3006095,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Chomu",,2017-11-09 11:02:45.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 13:50:00.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Abu Road",3019872,3006294,Public Health Engineering,50030,Sirohi,50016,Jaipur,,"AEN, PHED, Sub Divi. Abu Road",,2018-02-12 15:53:11.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 14:40:27.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Uniyara",3019885,3006302,Public Health Engineering,50032,Tonk,50016,Jaipur,,"AEN, PHED, Sub Divi. Uniyara",,2018-02-12 17:52:23.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 14:41:51.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Nohar",3006053,3005961,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"EEDn., PHED, Nohar",,2017-06-19 18:03:51.000000,3,Asia/Kolkata,Division,584,2021-02-08 10:57:45.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Bhinmal",3006060,3005962,Public Health Engineering,50018,Jalore,50016,Jaipur,,"EEPDn., PHED, Bhinmal",,2017-06-20 11:33:10.000000,3,Asia/Kolkata,Division,584,2020-08-19 11:21:19.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Kuchaman City",3006266,3061423,Public Health Engineering,50038,Didwana-Kuchaman,50016,Jaipur,,"EEDn., PHED, Kuchaman City",,2017-06-22 17:52:38.000000,3,Asia/Kolkata,Division,584,2024-09-02 09:53:45.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Phalodi",3019735,3006232,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Phalodi",,2018-02-09 11:38:01.000000,3,Asia/Kolkata,Sub Division,582,2020-10-01 10:55:03.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District Rural, Ratangarh",3019570,3006024,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Ratangarh",,2018-02-07 11:43:07.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 11:16:23.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-II, Pokaran",3019632,3006204,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"AEN, PHED, Sub Divi.-II, Pokaran",,2018-02-08 11:09:08.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 15:38:21.000000,3,Asia/Kolkata
1,State,"Additional Chief Engineer, Rural Jaipur",3005936,3005599,Public Health Engineering,50016,Jaipur,50016,Jaipur,,ACE (Rural) Jaipur,,2017-06-15 17:50:37.000000,3,Asia/Kolkata,Region Office,452,2023-03-29 15:21:02.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Gadra Road",3019425,3006144,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Gadra Road",,2018-02-02 12:55:24.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 15:31:19.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Project, Pali",3019751,3006269,Public Health Engineering,50025,Pali,50016,Jaipur,,"AEN, PHED, Sub Divi. Project, Pali",,2018-02-09 12:55:46.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:28:43.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Udaipurwati",3019678,3006228,Public Health Engineering,50046,Neem Ka Thana,50016,Jaipur,,"AEN,PHED,Sub, Divi. Udaipurwati",,2018-02-08 14:58:11.000000,3,Asia/Kolkata,Sub Division,582,2024-05-31 11:54:33.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Pokran",3006204,3006201,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"EEDn., PHED Pokran",,2017-06-21 17:15:01.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:50:55.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Division Balesar",3006237,3006104,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEDn., PHED Balesar",,2017-06-22 13:06:13.000000,3,Asia/Kolkata,Division,584,2024-09-02 11:42:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling-I, Jaipur",3013224,3006096,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling-I, Jaipur",,2017-11-09 11:40:47.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:57:44.000000,3,Asia/Kolkata
7,Division,"Office of Senior Chemist Laboratory PHED, Bharatpur",3020309,3020301,Public Health Engineering,50006,Bharatpur,50016,Jaipur,,"PHED Regional Laboratory, Bharatpur",,2018-02-20 13:26:24.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 12:57:47.000000,3,Asia/Kolkata
1,State,"Mission Director, Jal Jeevan Mission",3050651,3001397,Public Health Engineering,50016,Jaipur,50016,Jaipur,,JJM,,2022-01-19 16:31:08.000000,3,Asia/Kolkata,Mission,1428,2022-01-19 16:52:16.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Gangapur City",3020031,3006286,Public Health Engineering,50040,Gangapur City,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Gangapur City",,2018-02-14 15:46:24.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 11:05:44.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kekri",3006913,3005975,Public Health Engineering,50043,Kekri,50016,Jaipur,,"AEN,PHED,Sub Divi. Kekri",,2017-07-17 17:15:13.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:35:56.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Padampur",3019558,3006048,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"AEN, PHED, Sub Divi. Padampur",,2018-02-07 11:21:54.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 16:47:36.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Lalaniya (Churu)",3034367,3006026,Public Health Engineering,50011,Churu,50016,Jaipur,,"AEN,PHED,Sub Divi. Lalaniya (Churu)",,2020-05-18 18:07:29.000000,3,Asia/Kolkata,Sub Division,582,2024-08-12 12:14:54.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pahadi",3034380,3005999,Public Health Engineering,50037,Deeg,50016,Jaipur,,"AEN, PHED, Sub Divi. Pahadi",,2020-05-22 11:46:34.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:51:19.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Revenue & Distribution, Beawar",3006883,3005976,Public Health Engineering,50036,Beawar,50016,Jaipur,,"AEN, PHED, Sub Divi. Revenue & Dist., Beawar",,2017-07-17 13:50:20.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:38:35.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region Banswara",3065360,3005598,Public Health Engineering,50003,Banswara,50016,Jaipur,,"ACE, PHED, Region Banswara",,2024-10-04 12:26:10.000000,3,Asia/Kolkata,Region Office,452,,,
6,District,"Office of Superintending Engineer, Public Health Engineering Department, City Circle Jodhpur",3006103,3006101,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"SECC, PHED, Jodhpur",,2017-06-20 17:29:13.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:31:01.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division S&D-II Bisalpur Project, Jaipur",3013242,3006097,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. S&D-II Bisalpur Project",,2017-11-09 12:46:25.000000,3,Asia/Kolkata,Sub Division,582,2020-10-01 10:44:24.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Merta City",3006258,3006173,Public Health Engineering,50024,Nagaur,50016,Jaipur,,"EEPDn., PHED Merta City",,2017-06-22 17:31:17.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:23:03.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Baran",3006120,3006119,Public Health Engineering,50004,Baran,50016,Jaipur,,"EEDn., PHED, Baran",,2017-06-21 10:58:56.000000,3,Asia/Kolkata,Division,584,2021-02-05 16:24:37.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling-II, Udaipur",3028006,3006309,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling-II, Udaipur",,2018-09-05 17:12:47.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 11:01:55.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Merta City",3006263,3006140,Public Health Engineering,50024,Nagaur,50016,Jaipur,,"EE, PHED, Div. Merta City",,2017-06-22 17:45:12.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:49:04.000000,3,Asia/Kolkata
